Data from 03 0.4 mM K2Cr2O7 0.25 M BQDS 1 M H2SO4 5 min_Absorbance_0151.txt Node
Date: Wed Dec 15 06:05:12 EST 2021
User: kwabilab-user
Spectrometer: HDX00518
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 50
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
195.27	-0.0602
195.642	0.3606
196.014	-0.2285
196.386	0.1461
196.758	-0.0838
197.129	-0.0089
197.501	-0.0301
197.872	0.0044
198.244	0.0042
198.615	0.0501
198.986	0.0164
199.357	0.03
199.728	0.0292
200.099	0.0174
200.47	0.0228
200.841	0.0202
201.212	0.0241
201.582	0.049
201.953	0.0206
202.323	0.0227
202.694	0.0092
203.064	0.003
203.434	-0.0111
203.804	0.0137
204.174	0.0101
204.544	0.0294
204.914	0.008
205.284	-0.0059
205.653	-0.0012
206.023	0.0151
206.393	0.0203
206.762	0.0056
207.131	0.0255
207.501	0.015
207.87	0.0164
208.239	0.0179
208.608	0.0196
208.977	0.0042
209.346	0.007
209.715	0.025
210.083	0.0193
210.452	0.001
210.82	0.0308
211.189	0.0151
211.557	0.032
211.925	0.0122
212.294	0.0141
212.662	0.015
213.03	0.0169
213.398	0.0038
213.766	0.0016
214.133	0.029
214.501	0.0072
214.869	0.0128
215.236	0.0171
215.604	0.0298
215.971	0.0419
216.338	0.0349
216.705	0.0199
217.072	0.0247
217.439	0.0334
217.806	0.0379
218.173	0.054
218.54	0.0435
218.907	0.0743
219.273	0.0645
219.64	0.0753
220.006	0.0944
220.373	0.0781
220.739	0.0881
221.105	0.1443
221.471	0.1147
221.837	0.147
222.203	0.159
222.569	0.1782
222.935	0.1878
223.3	0.219
223.666	0.2394
224.031	0.2728
224.397	0.2801
224.762	0.2961
225.127	0.3394
225.493	0.3417
225.858	0.3935
226.223	0.4068
226.588	0.4184
226.952	0.4203
227.317	0.4667
227.682	0.477
228.046	0.4804
228.411	0.4934
228.775	0.53
229.14	0.5202
229.504	0.5366
229.868	0.5361
230.232	0.5621
230.596	0.5702
230.96	0.5836
231.324	0.5704
231.688	0.5798
232.052	0.5977
232.415	0.5949
232.779	0.611
233.142	0.5939
233.505	0.6148
233.869	0.6137
234.232	0.6106
234.595	0.6157
234.958	0.6194
235.321	0.6145
235.684	0.595
236.047	0.6031
236.409	0.5984
236.772	0.5983
237.134	0.5977
237.497	0.5937
237.859	0.5945
238.222	0.6012
238.584	0.5768
238.946	0.5799
239.308	0.5805
239.67	0.576
240.032	0.5776
240.393	0.5756
240.755	0.5666
241.117	0.5731
241.478	0.5736
241.84	0.5634
242.201	0.5601
242.562	0.557
242.924	0.5491
243.285	0.5411
243.646	0.5536
244.007	0.5411
244.368	0.541
244.728	0.54
245.089	0.5358
245.45	0.5382
245.81	0.5363
246.171	0.5263
246.531	0.5322
246.891	0.5298
247.252	0.5235
247.612	0.5203
247.972	0.5281
248.332	0.5162
248.692	0.5218
249.051	0.5186
249.411	0.5196
249.771	0.5153
250.13	0.51
250.49	0.5115
250.849	0.5126
251.208	0.5067
251.568	0.514
251.927	0.5034
252.286	0.5102
252.645	0.5123
253.004	0.5095
253.363	0.5028
253.721	0.5036
254.08	0.5121
254.439	0.5056
254.797	0.4986
255.155	0.501
255.514	0.4975
255.872	0.5003
256.23	0.4992
256.588	0.5041
256.946	0.4946
257.304	0.497
257.662	0.5003
258.02	0.4984
258.377	0.4956
258.735	0.4943
259.093	0.4838
259.45	0.4922
259.807	0.4906
260.165	0.4933
260.522	0.4911
260.879	0.4823
261.236	0.486
261.593	0.4835
261.95	0.4878
262.306	0.4856
262.663	0.4801
263.02	0.4807
263.376	0.4752
263.733	0.4771
264.089	0.4777
264.445	0.4724
264.802	0.4683
265.158	0.4677
265.514	0.4667
265.87	0.4645
266.226	0.4646
266.581	0.4645
266.937	0.4626
267.293	0.4572
267.648	0.4578
268.004	0.4516
268.359	0.4566
268.714	0.4494
269.07	0.4486
269.425	0.4476
269.78	0.4439
