Data from 04 0.5 mM K2Cr2O7 0.3 mM BQDS 1 M H2SO4 5 min_ 29_min_gap_Absorbance_0025.txt Node
Date: Tue Dec 14 14:47:56 EST 2021
User: kwabilab-user
Spectrometer: HDX00518
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 50
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
195.27	0.2651
195.642	0.4731
196.014	0.2207
196.386	0.2665
196.758	0.0898
197.129	0.0448
197.501	0.0637
197.872	0.0837
198.244	0.071
198.615	0.081
198.986	0.0922
199.357	0.0741
199.728	0.0783
200.099	0.0914
200.47	0.0839
200.841	0.0941
201.212	0.0804
201.582	0.0894
201.953	0.0792
202.323	0.0968
202.694	0.085
203.064	0.0652
203.434	0.1025
203.804	0.0911
204.174	0.0989
204.544	0.103
204.914	0.0913
205.284	0.0952
205.653	0.1005
206.023	0.0931
206.393	0.0674
206.762	0.0859
207.131	0.1048
207.501	0.0738
207.87	0.083
208.239	0.1118
208.608	0.1123
208.977	0.0912
209.346	0.1404
209.715	0.1101
210.083	0.0981
210.452	0.1071
210.82	0.1035
211.189	0.0911
211.557	0.0971
211.925	0.1037
212.294	0.1239
212.662	0.1195
213.03	0.1155
213.398	0.1158
213.766	0.1142
214.133	0.0978
214.501	0.1109
214.869	0.1017
215.236	0.117
215.604	0.1132
215.971	0.1177
216.338	0.1396
216.705	0.1021
217.072	0.1155
217.439	0.1265
217.806	0.124
218.173	0.1602
218.54	0.1619
218.907	0.15
219.273	0.1805
219.64	0.1892
220.006	0.196
220.373	0.1933
220.739	0.2337
221.105	0.2421
221.471	0.2627
221.837	0.2737
222.203	0.3097
222.569	0.2996
222.935	0.325
223.3	0.3538
223.666	0.409
224.031	0.4053
224.397	0.4244
224.762	0.4586
225.127	0.5056
225.493	0.4976
225.858	0.5245
226.223	0.5674
226.588	0.5746
226.952	0.5989
227.317	0.6478
227.682	0.6473
228.046	0.6382
228.411	0.6837
228.775	0.7082
229.14	0.7021
229.504	0.7213
229.868	0.7457
230.232	0.7457
230.596	0.7452
230.96	0.7824
231.324	0.7726
231.688	0.7603
232.052	0.789
232.415	0.7875
232.779	0.795
233.142	0.8051
233.505	0.7923
233.869	0.797
234.232	0.8086
234.595	0.7883
234.958	0.8004
235.321	0.7965
235.684	0.7812
236.047	0.7831
236.409	0.7699
236.772	0.7733
237.134	0.7774
237.497	0.7754
237.859	0.7634
238.222	0.7709
238.584	0.767
238.946	0.7541
239.308	0.7445
239.67	0.7465
240.032	0.7406
240.393	0.7336
240.755	0.7337
241.117	0.7367
241.478	0.7214
241.84	0.7141
242.201	0.7132
242.562	0.7013
242.924	0.6987
243.285	0.6912
243.646	0.6915
244.007	0.6908
244.368	0.6814
244.728	0.6863
245.089	0.6762
245.45	0.6699
245.81	0.67
246.171	0.6711
246.531	0.6618
246.891	0.654
247.252	0.6539
247.612	0.6539
247.972	0.6586
248.332	0.6478
248.692	0.6451
249.051	0.6468
249.411	0.6385
249.771	0.642
250.13	0.6357
250.49	0.632
250.849	0.6323
251.208	0.6336
251.568	0.6272
251.927	0.6271
252.286	0.6278
252.645	0.623
253.004	0.6212
253.363	0.6172
253.721	0.6217
254.08	0.6201
254.439	0.613
254.797	0.6116
255.155	0.6101
255.514	0.6105
255.872	0.6131
256.23	0.6094
256.588	0.6091
256.946	0.6056
257.304	0.5988
257.662	0.6004
258.02	0.6007
258.377	0.5953
258.735	0.6007
259.093	0.5963
259.45	0.5931
259.807	0.595
260.165	0.5904
260.522	0.5887
260.879	0.5845
261.236	0.5898
261.593	0.5871
261.95	0.585
262.306	0.5828
262.663	0.5808
263.02	0.5753
263.376	0.5691
263.733	0.5761
264.089	0.5726
264.445	0.57
264.802	0.5697
265.158	0.5654
265.514	0.5692
265.87	0.5609
266.226	0.5585
266.581	0.5595
266.937	0.5584
267.293	0.554
267.648	0.5517
268.004	0.5473
268.359	0.5512
268.714	0.5453
269.07	0.5438
269.425	0.5426
269.78	0.5385
270.135	0.5383
270.49	0.5378
270.844	0.535
271.199	0.5285
271.554	0.5294
271.908	0.5235
272.263	0.5229
272.617	0.5194
272.972	0.5197
273.326	0.5151
273.68	0.5135
274.034	0.5131
274.388	0.5048
274.742	0.5064
275.096	0.5058
275.45	0.4984
275.803	0.5002
276.157	0.4928
276.51	0.4905
276.864	0.4878
277.217	0.483
277.571	0.4814
277.924	0.4759
278.277	0.4747
278.63	0.4713
278.983	0.4681
279.336	0.4661
279.688	0.4586
280.041	0.4543
280.394	0.4527
280.746	0.4495
281.099	0.4459
281.451	0.4386
281.803	0.4374
282.156	0.433
282.508	0.4303
282.86	0.4255
283.212	0.4246
283.564	0.4183
283.916	0.4126
284.267	0.4111
284.619	0.4081
284.971	0.4032
285.322	0.3999
285.673	0.3975
286.025	0.3934
286.376	0.3876
286.727	0.3823
287.078	0.3787
287.429	0.3769
287.78	0.3713
288.131	0.3684
288.482	0.3633
288.833	0.3609
289.183	0.3544
289.534	0.3509
289.884	0.348
290.235	0.3437
290.585	0.3382
290.935	0.336
291.285	0.3316
291.635	0.3272
291.985	0.3234
292.335	0.3191
292.685	0.3169
293.035	0.3114
293.384	0.3087
293.734	0.3032
294.083	0.3
294.433	0.2958
294.782	0.2928
295.131	0.2884
295.48	0.2837
295.829	0.2809
296.179	0.2773
296.527	0.2737
296.876	0.2679
297.225	0.2657
297.574	0.2631
297.922	0.259
298.271	0.2553
298.619	0.2514
298.968	0.2479
299.316	0.2437
299.664	0.2419
300.012	0.2389
300.36	0.2348
300.708	0.2315
301.056	0.23
301.404	0.2248
301.752	0.2226
302.099	0.2206
302.447	0.2185
302.794	0.2144
303.142	0.2118
303.489	0.21
303.836	0.2059
304.183	0.2043
304.531	0.2025
304.878	0.2002
305.224	0.1984
305.571	0.1962
305.918	0.1942
306.265	0.1919
306.611	0.1908
306.958	0.1893
307.304	0.1861
307.651	0.1855
307.997	0.1835
308.343	0.1834
308.689	0.1817
309.035	0.1801
309.381	0.1792
309.727	0.1769
310.073	0.176
310.419	0.175
310.764	0.1754
311.11	0.1746
311.455	0.173
311.801	0.1733
312.146	0.1723
312.491	0.1716
312.837	0.1712
313.182	0.1703
313.527	0.1703
313.872	0.1697
314.216	0.1692
314.561	0.1697
314.906	0.1689
315.251	0.1689
315.595	0.1695
315.94	0.1691
316.284	0.1702
316.628	0.1699
316.972	0.1701
317.317	0.1698
317.661	0.1705
318.005	0.1708
318.348	0.171
318.692	0.1716
319.036	0.1722
319.38	0.1728
319.723	0.1728
320.067	0.174
320.41	0.1744
320.754	0.1754
321.097	0.1757
321.44	0.1765
321.783	0.1773
322.126	0.1794
322.469	0.1791
322.812	0.1814
323.155	0.1824
323.498	0.183
323.84	0.1844
324.183	0.1849
324.525	0.1865
324.868	0.1872
325.21	0.1882
325.552	0.1902
325.894	0.1899
326.236	0.192
326.578	0.1917
326.92	0.1941
327.262	0.1956
327.604	0.1964
327.946	0.1979
328.287	0.1993
328.629	0.2008
328.97	0.2015
329.312	0.2036
329.653	0.204
329.994	0.2055
330.335	0.2076
330.676	0.2094
331.017	0.2102
331.358	0.2119
331.699	0.2134
332.04	0.215
332.38	0.2162
332.721	0.217
333.061	0.2194
333.402	0.22
333.742	0.2218
334.083	0.2226
334.423	0.2238
334.763	0.2252
335.103	0.2267
335.443	0.2277
335.783	0.2298
336.123	0.2291
336.462	0.2319
336.802	0.2312
337.141	0.2324
337.481	0.234
337.82	0.2358
338.16	0.2366
338.499	0.2385
338.838	0.2388
339.177	0.2401
339.516	0.2414
339.855	0.2425
340.194	0.2431
340.533	0.2444
340.872	0.2441
341.21	0.2461
341.549	0.2465
341.887	0.247
342.226	0.248
342.564	0.2481
342.902	0.2487
343.24	0.2494
343.578	0.2503
343.916	0.2494
344.254	0.2503
344.592	0.2506
344.93	0.2501
345.268	0.2505
345.605	0.251
345.943	0.251
346.28	0.2515
346.618	0.2522
346.955	0.2521
347.292	0.2521
347.629	0.2515
347.966	0.2518
348.303	0.2522
348.64	0.2524
348.977	0.2522
349.314	0.2524
349.65	0.2526
349.987	0.2518
350.324	0.2526
350.66	0.2512
350.996	0.2514
351.333	0.2507
351.669	0.2506
352.005	0.249
352.341	0.2482
352.677	0.248
353.013	0.2469
353.349	0.2457
353.685	0.2445
354.02	0.243
354.356	0.2429
354.691	0.2411
355.027	0.2405
355.362	0.2396
355.697	0.2383
356.033	0.2374
356.368	0.2368
356.703	0.2357
357.038	0.235
357.373	0.2331
357.707	0.2329
358.042	0.2316
358.377	0.2306
358.711	0.23
359.046	0.2295
359.38	0.2273
359.715	0.2274
360.049	0.2253
360.383	0.224
360.717	0.2232
361.051	0.2214
361.385	0.2198
361.719	0.219
362.053	0.2169
362.387	0.2146
362.72	0.2142
363.054	0.2114
363.387	0.2095
363.721	0.2081
364.054	0.2065
364.387	0.2036
364.721	0.203
365.054	0.2015
365.387	0.1996
365.72	0.1972
366.053	0.1965
366.385	0.1954
366.718	0.1937
367.051	0.1927
367.383	0.1906
367.716	0.189
368.048	0.1876
368.381	0.1857
368.713	0.1852
369.045	0.183
369.377	0.1816
369.709	0.1804
370.041	0.1794
370.373	0.1778
370.705	0.1757
371.037	0.1747
371.368	0.1729
371.7	0.171
372.031	0.1692
372.363	0.1681
372.694	0.1654
373.025	0.1642
373.356	0.1615
373.688	0.1601
374.019	0.1578
374.35	0.1561
374.68	0.1538
375.011	0.1519
375.342	0.1502
375.673	0.1482
376.003	0.1458
376.334	0.1451
376.664	0.1434
376.995	0.1414
377.325	0.1397
377.655	0.1385
377.985	0.1367
378.315	0.1344
378.645	0.1335
378.975	0.1329
379.305	0.1313
379.635	0.1299
379.964	0.1288
380.294	0.1275
380.623	0.1264
380.953	0.1251
381.282	0.1235
381.611	0.1218
381.941	0.1218
382.27	0.1198
382.599	0.1186
382.928	0.1164
383.257	0.1148
383.585	0.1135
383.914	0.1122
384.243	0.1107
384.571	0.1083
384.9	0.1068
385.228	0.1055
385.557	0.104
385.885	0.1025
386.213	0.1006
386.541	0.0989
386.869	0.0977
387.197	0.096
387.525	0.0943
387.853	0.0929
388.181	0.0916
388.508	0.0902
388.836	0.0893
389.164	0.088
389.491	0.0868
389.818	0.0859
390.146	0.0846
390.473	0.0835
390.8	0.0815
391.127	0.0805
391.454	0.0795
391.781	0.0786
392.108	0.0784
392.435	0.0775
392.761	0.076
393.088	0.0743
393.415	0.0735
393.741	0.0742
394.067	0.0727
394.394	0.0722
394.72	0.0712
395.046	0.07
395.372	0.0687
395.698	0.0679
396.024	0.0667
396.35	0.0667
396.676	0.0652
397.001	0.065
397.327	0.0639
397.653	0.0636
397.978	0.0623
398.303	0.0616
398.629	0.0607
398.954	0.0594
399.279	0.0588
399.604	0.0582
399.929	0.0571
400.254	0.0566
400.579	0.0554
400.904	0.0557
401.229	0.055
401.553	0.0538
401.878	0.054
402.202	0.0528
402.527	0.052
402.851	0.0519
403.175	0.0513
403.5	0.0507
403.824	0.0508
404.148	0.0508
404.472	0.0504
404.796	0.0503
405.119	0.0494
405.443	0.0491
405.767	0.0496
406.09	0.0482
406.414	0.0482
406.737	0.0476
407.061	0.0483
407.384	0.0477
407.707	0.047
408.03	0.0468
408.353	0.0459
408.676	0.0463
408.999	0.0467
409.322	0.0464
