Data from 03 0.4 mM K2Cr2O7 0.25 M BQDS 1 M H2SO4 5 min_Absorbance_0031.txt Node
Date: Tue Dec 14 20:05:12 EST 2021
User: kwabilab-user
Spectrometer: HDX00518
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 50
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
195.27	-0.1448
195.642	-0.0991
196.014	-0.1751
196.386	-0.236
196.758	-0.1238
197.129	-0.0299
197.501	-0.0507
197.872	0.0015
198.244	0.0107
198.615	0.0357
198.986	0.0136
199.357	0.0134
199.728	0.0106
200.099	0.0122
200.47	0.0104
200.841	0.0288
201.212	0.0028
201.582	0.009
201.953	0.02
202.323	0.0198
202.694	0.0132
203.064	-0.0004
203.434	0.0088
203.804	0.0051
204.174	0.02
204.544	0.0279
204.914	0.0051
205.284	0.0089
205.653	-0.0055
206.023	0.0125
206.393	-0.0024
206.762	0.0093
207.131	0.0141
207.501	0.0112
207.87	0.0262
208.239	0.0132
208.608	0.0076
208.977	0.0027
209.346	-0.0141
209.715	0.012
210.083	0.0114
210.452	0.002
210.82	0.0279
211.189	0.0065
211.557	0.0268
211.925	0.0162
212.294	-0.0095
212.662	0.0093
213.03	0.0034
213.398	0.0021
213.766	0.0063
214.133	0.0249
214.501	0.0106
214.869	0.0106
215.236	-0.0027
215.604	0.0296
215.971	0.0394
216.338	0.0089
216.705	0.0229
217.072	0.0256
217.439	0.0307
217.806	0.0433
218.173	0.0503
218.54	0.0389
218.907	0.0472
219.273	0.054
219.64	0.0632
220.006	0.0685
220.373	0.0801
220.739	0.0925
221.105	0.1297
221.471	0.1376
221.837	0.1719
222.203	0.1595
222.569	0.1708
222.935	0.1982
223.3	0.2197
223.666	0.2579
224.031	0.2685
224.397	0.2861
224.762	0.3032
225.127	0.3367
225.493	0.3492
225.858	0.3802
226.223	0.4176
226.588	0.438
226.952	0.4416
227.317	0.4742
227.682	0.4881
228.046	0.5066
228.411	0.5273
228.775	0.5481
229.14	0.551
229.504	0.5453
229.868	0.5817
230.232	0.5834
230.596	0.6046
230.96	0.6128
231.324	0.6118
231.688	0.6211
232.052	0.6365
232.415	0.6334
232.779	0.642
233.142	0.6472
233.505	0.6553
233.869	0.6635
234.232	0.6549
234.595	0.6541
234.958	0.657
235.321	0.668
235.684	0.6442
236.047	0.6551
236.409	0.6479
236.772	0.6598
237.134	0.6559
237.497	0.6403
237.859	0.6565
238.222	0.655
238.584	0.6408
238.946	0.6489
239.308	0.6401
239.67	0.6491
240.032	0.6525
240.393	0.639
240.755	0.6292
241.117	0.6321
241.478	0.633
241.84	0.6339
242.201	0.6213
242.562	0.6204
242.924	0.6165
243.285	0.6164
243.646	0.6179
244.007	0.6219
244.368	0.6104
244.728	0.611
245.089	0.6085
245.45	0.6086
245.81	0.6071
246.171	0.6018
246.531	0.6031
246.891	0.6078
247.252	0.6005
247.612	0.609
247.972	0.6114
248.332	0.6026
248.692	0.6025
249.051	0.6004
249.411	0.6025
249.771	0.5903
250.13	0.5949
250.49	0.5955
250.849	0.5963
251.208	0.5974
251.568	0.5994
251.927	0.5956
252.286	0.5993
252.645	0.5984
253.004	0.5962
253.363	0.5999
253.721	0.5992
254.08	0.5994
