Data from 03 0.5 mM K2Cr2O7 0.2 mM BQDS 1 M H2SO4 5 min_Absorbance_0066.txt Node
Date: Thu Dec 09 21:16:44 EST 2021
User: kwabilab-user
Spectrometer: HDX00518
Trigger mode: 0
Integration Time (sec): 5.000000E-2
Scans to average: 50
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
195.27	0.1148
195.642	0.1468
196.014	0.1907
196.386	0.359
196.758	0.0263
197.129	0.0216
197.501	0.0649
197.872	0.0968
198.244	0.1148
198.615	0.1166
198.986	0.1085
199.357	0.0946
199.728	0.1052
200.099	0.1217
200.47	0.1324
200.841	0.1085
201.212	0.1097
201.582	0.1105
201.953	0.1004
202.323	0.1063
202.694	0.1185
203.064	0.1145
203.434	0.1298
203.804	0.1192
204.174	0.1224
204.544	0.1062
204.914	0.1183
205.284	0.1244
205.653	0.1487
206.023	0.1293
206.393	0.1349
206.762	0.1141
207.131	0.1317
207.501	0.1249
207.87	0.1267
208.239	0.0992
208.608	0.1304
208.977	0.1197
209.346	0.1448
209.715	0.1484
210.083	0.1568
210.452	0.1378
210.82	0.1271
211.189	0.1102
211.557	0.1314
211.925	0.1458
212.294	0.1411
212.662	0.1383
213.03	0.1737
213.398	0.159
213.766	0.1541
214.133	0.1615
214.501	0.1613
214.869	0.1775
215.236	0.202
215.604	0.184
215.971	0.2012
216.338	0.2317
216.705	0.2274
217.072	0.2484
217.439	0.2534
217.806	0.2851
218.173	0.2964
218.54	0.3261
218.907	0.3647
219.273	0.3766
219.64	0.4248
220.006	0.4499
220.373	0.4809
220.739	0.5266
221.105	0.5676
221.471	0.5866
221.837	0.6259
222.203	0.6734
222.569	0.7171
222.935	0.7405
223.3	0.7697
223.666	0.8155
224.031	0.8444
224.397	0.8837
224.762	0.9093
225.127	0.9172
225.493	0.9473
225.858	0.9754
226.223	1.0003
226.588	1.0205
226.952	1.0178
227.317	1.0502
227.682	1.052
228.046	1.053
228.411	1.0685
228.775	1.0703
229.14	1.08
229.504	1.0868
229.868	1.0775
230.232	1.0769
230.596	1.0792
230.96	1.0845
231.324	1.0763
231.688	1.0621
232.052	1.079
232.415	1.0635
232.779	1.0507
233.142	1.0579
233.505	1.0393
233.869	1.0424
234.232	1.0365
234.595	1.0209
234.958	1.0173
235.321	1.0052
235.684	0.9995
236.047	0.9921
236.409	0.9813
236.772	0.9783
237.134	0.9719
237.497	0.9575
237.859	0.9529
238.222	0.9454
238.584	0.935
238.946	0.9273
239.308	0.9226
239.67	0.9173
240.032	0.9066
240.393	0.8996
240.755	0.8963
241.117	0.8925
241.478	0.8846
241.84	0.8731
242.201	0.8693
242.562	0.8611
242.924	0.8602
243.285	0.8522
243.646	0.8466
244.007	0.8462
244.368	0.8435
244.728	0.8341
245.089	0.8337
245.45	0.8285
245.81	0.8281
246.171	0.8224
246.531	0.8203
246.891	0.8154
247.252	0.8131
247.612	0.8098
247.972	0.8063
248.332	0.8059
248.692	0.8026
249.051	0.803
249.411	0.7977
249.771	0.7964
250.13	0.7945
250.49	0.7939
250.849	0.7935
251.208	0.7935
251.568	0.7888
251.927	0.7878
252.286	0.7893
252.645	0.7874
253.004	0.7867
253.363	0.7859
253.721	0.7861
254.08	0.7842
254.439	0.7826
254.797	0.7817
255.155	0.7794
255.514	0.7797
255.872	0.779
256.23	0.7801
256.588	0.781
256.946	0.7793
257.304	0.7782
257.662	0.7781
258.02	0.7749
258.377	0.7762
258.735	0.7774
259.093	0.7734
259.45	0.7711
259.807	0.7707
260.165	0.773
260.522	0.7679
260.879	0.7688
261.236	0.7672
261.593	0.768
261.95	0.7629
262.306	0.7655
262.663	0.7624
263.02	0.7631
263.376	0.7623
263.733	0.7611
264.089	0.7569
264.445	0.7532
264.802	0.7566
265.158	0.753
265.514	0.7523
265.87	0.7473
266.226	0.7483
266.581	0.7445
266.937	0.7425
267.293	0.7408
267.648	0.7375
268.004	0.7346
268.359	0.734
268.714	0.7312
269.07	0.7305
269.425	0.7279
269.78	0.724
270.135	0.7216
270.49	0.7182
270.844	0.7139
271.199	0.7107
271.554	0.7074
271.908	0.7087
272.263	0.7051
272.617	0.7011
272.972	0.6967
273.326	0.6932
273.68	0.6903
274.034	0.6867
274.388	0.685
274.742	0.6819
275.096	0.6792
275.45	0.6713
275.803	0.6685
276.157	0.6634
276.51	0.659
276.864	0.6561
277.217	0.6511
277.571	0.6472
277.924	0.6402
278.277	0.6377
278.63	0.6332
278.983	0.6281
279.336	0.6237
279.688	0.6209
280.041	0.6148
280.394	0.6107
280.746	0.6038
281.099	0.6011
281.451	0.5943
281.803	0.5883
282.156	0.5843
282.508	0.5795
282.86	0.5749
283.212	0.5684
283.564	0.5618
283.916	0.5575
284.267	0.5534
284.619	0.5458
284.971	0.5414
285.322	0.5364
285.673	0.5288
286.025	0.5231
286.376	0.5206
286.727	0.5125
287.078	0.5058
287.429	0.4999
287.78	0.494
288.131	0.4895
288.482	0.4822
288.833	0.4768
289.183	0.4716
289.534	0.4656
289.884	0.4593
290.235	0.4527
290.585	0.4479
290.935	0.4413
291.285	0.4367
291.635	0.4294
291.985	0.4237
292.335	0.4175
292.685	0.411
293.035	0.4055
293.384	0.3993
293.734	0.3934
294.083	0.3884
294.433	0.3819
294.782	0.377
295.131	0.3715
295.48	0.3653
295.829	0.36
296.179	0.3537
296.527	0.3485
296.876	0.3423
297.225	0.337
297.574	0.3322
297.922	0.327
298.271	0.3214
298.619	0.3159
298.968	0.3113
299.316	0.3066
299.664	0.3025
300.012	0.2968
300.36	0.2922
300.708	0.287
301.056	0.2829
301.404	0.2777
301.752	0.2742
302.099	0.2706
302.447	0.2662
302.794	0.2621
303.142	0.2584
303.489	0.2541
303.836	0.2516
304.183	0.248
304.531	0.2439
304.878	0.2411
305.224	0.238
305.571	0.2352
305.918	0.2315
306.265	0.2291
306.611	0.2263
306.958	0.2239
307.304	0.2215
307.651	0.2191
307.997	0.2174
308.343	0.2162
308.689	0.213
309.035	0.2118
309.381	0.2101
309.727	0.2084
310.073	0.2062
310.419	0.2048
310.764	0.204
311.11	0.2026
311.455	0.2016
311.801	0.2009
312.146	0.2
